open,high,low,close,volume,amt,pct_chg,swing,vwap,turn,code,date
1212.7053,1212.7053,1193.5986,1200.2309,286148966.0,2843666939.0,-1.2670268246188998,1.5717486515053551,9.937715235357517,0.6311,CI005811.WI,2020-11-13
1041.1689,1047.2059,1035.1207,1047.1539,170934812.0,940692589.0,1.0836954242748273,1.1666066238605852,5.503224170627104,0.8406,CI005812.WI,2020-11-13
1140.616,1141.4934,1127.0829,1135.358,174214580.0,1464154882.0,-1.2141262586550818,1.253836969087853,8.40431886929326,1.4213,CI005813.WI,2020-11-13
1164.3509,1164.3509,1150.4826,1156.5646,68116580.0,955992987.0,-0.010581946542147577,1.1989673956740123,14.034659212191803,0.5998,CI005814.WI,2020-11-13
1151.656,1157.5569,1144.1343,1149.8046,53457851.0,249257521.0,-0.6418074581082273,1.1598886238694877,4.662692501425095,0.4504,CI005815.WI,2020-11-13
1451.5381,1454.7825,1433.2157,1445.0076,81314072.0,970002082.0,-0.6019910726612187,1.4835195184676786,11.929080147406712,1.3314,CI005816.WI,2020-11-13
1330.5677,1330.5677,1302.1278,1317.905,26973114.0,829646432.0,-0.8457981582020759,2.1397108175176185,30.758274035396877,3.0732,CI005817.WI,2020-11-13
1547.7378,1554.6371,1528.4687,1544.1692,89847095.0,1487413214.0,-0.31938842058981737,1.6892463054273066,16.55493941122971,1.3862,CI005818.WI,2020-11-13
1329.9117,1338.8033,1313.4408,1327.268,232908445.00000003,2698117152.0,0.1744056336310314,1.9142127760806125,11.584453934248712,1.4681,CI005819.WI,2020-11-13
1278.6435,1283.0883,1265.1672,1276.7597,89201806.0,1149839418.0,-0.8341903560536167,1.3919302051984466,12.890315449442806,2.2963,CI005820.WI,2020-11-13
1151.3523,1152.5948,1141.6158,1146.873,274298579.0,1900758625.0,-0.15582465490963351,0.9558069647761794,6.929524140917988,0.8163,CI005821.WI,2020-11-13
1353.4523,1353.4523,1318.0219,1332.1296,256030399.00000003,3158812772.0,-1.9249407115904873,2.608483874701126,12.33764734319693,1.6337,CI005822.WI,2020-11-13
1734.1688,1734.7452,1704.3153,1717.4146,344954075.0,8340019906.0,-1.1608522953749423,1.7512750740193885,24.177189111333153,1.2193,CI005823.WI,2020-11-13
1455.9187,1458.4538,1439.2932,1454.0484,152118204.0,1435675989.0,-0.3039462827568451,1.3137363287594845,9.437897314380598,1.0729,CI005824.WI,2020-11-13
1118.1979,1129.5251,1100.2966,1121.4202,103373852.0,814182520.0,1.4047661913520724,2.6429960942597175,7.876097332621406,3.5082,CI005825.WI,2020-11-13
1328.6158,1329.6584,1308.0901,1316.4444,165314016.0,1586258710.0,-1.2958938182377617,1.6171437041777956,9.595427831116268,1.2896,CI005826.WI,2020-11-13
1004.9832,1004.9832,987.8126,992.9462,478147401.0,4164001235.0,-1.4749395422235994,1.7037523312907576,8.708614176907343,0.5145,CI005827.WI,2020-11-13
1017.6653,1017.6653,1004.3393,1010.1639,147020406.0,978950659.0,-1.0955948859249327,1.3047388671780555,6.658603969574129,0.333,CI005828.WI,2020-11-13
1369.4997,1369.4997,1343.1469,1348.0296,82206681.0,580697755.0,-1.2412775728042003,1.9306466715414978,7.063875440975412,1.4746,CI005829.WI,2020-11-13
1225.843,1228.1926,1207.1667,1220.2903,6930267.0,121371923.0,-0.9026594565869019,1.7074713881866952,17.513311247604168,0.5884,CI005830.WI,2020-11-13
947.1794,950.4107,938.0746,947.8881,81099458.0,546215341.0,0.039608963593952336,1.301945472398894,6.7351293642431,0.942,CI005831.WI,2020-11-13
1425.2409,1443.2332,1414.9597,1436.8074,5320198.0,177840519.0,0.5094420187743509,1.9778250786554936,33.42742488155516,1.3891,CI005832.WI,2020-11-13
,,,1000.0,,,,,,,CI005833.WI,2020-11-13
1694.045,1734.7465,1679.5193,1719.0238,697700891.0,32914210170.0,0.8250294112920318,3.2392128976360373,47.175244570527575,2.7976,CI005834.WI,2020-11-13
1336.9185,1361.2356,1331.2171,1356.0102,383125138.0,9275378320.0,1.1552046348428964,2.2393102281465302,24.209787873538072,1.758,CI005835.WI,2020-11-13
1372.1561,1397.331,1359.7478,1390.7951,2365983988.0,21006052385.0,0.4196296085302941,2.7136211678508904,8.878357795970004,2.4898,CI005836.WI,2020-11-13
1639.6154,1641.4736,1617.109,1631.1408,1066998090.0,24084448872.0,-0.7237411855800019,1.4829046857940336,22.572157436570482,1.9903,CI005837.WI,2020-11-13
1213.8682,1226.9018,1206.5641,1220.8031,337769484.0,3599453134.0,0.4232440722015758,1.6729788865765642,10.656537385715993,2.5719,CI005838.WI,2020-11-13
940.2658,941.9898,932.4408,935.2265,98386694.0,558222090.0,-1.315426403516663,1.0076051023712622,5.673755945087453,0.3078,CI005839.WI,2020-11-13
974.2052,994.3213,963.1918,994.2392,104134129.0,1354517947.0,1.5013584536057893,3.1779943277045626,13.007435314506736,1.4268,CI005840.WI,2020-11-13
