sec_name,hold_stocks,holding_marketvalue,publish_ratio,calculate_ratio,change_holdstocks,float_sharesratio,code,date
*ST永泰,2663002.0,3728202.8,0.02,0.021431239853338623,0.0,0.03945914927219743,600157.SH,2020-11-13
中体产业,356910.0,4493496.9,0.05,0.05428327017081209,0.0,0.056626883304971794,600158.SH,2020-11-13
巨化股份,61382337.0,425993418.78000003,2.27,2.273633710665992,-1140481.0,5.672043928594143,600160.SH,2020-11-13
天坛生物,21077605.0,720221762.85,1.68,1.6802399618313244,229914.0,3.7228916681984714,600161.SH,2020-11-13
香江控股,23789850.0,49007091.0,0.7,0.700570709052798,9917.0,1.9434500949119533,600162.SH,2020-11-13
福田汽车,3937501.0,12442503.16,0.05,0.059884197630341855,-826400.0,0.08802274602322371,600166.SH,2020-11-13
联美控股,14814877.0,190815615.76000002,0.64,0.6474695557582281,-751331.0,2.0116923162440687,600167.SH,2020-11-13
武汉控股,94920.0,688170.0,0.01,0.013377121524519678,0.0,0.03834621888021737,600168.SH,2020-11-13
太原重工,2625502.0,5224748.9799999995,0.1,0.10240047114711452,0.0,0.15417943621664562,600169.SH,2020-11-13
上海建工,167999511.0,507358523.22,1.88,1.8867026848062194,-3369052.0,3.123266584324082,600170.SH,2020-11-13
上海贝岭,4005773.0,61448557.82,0.59,0.5944978910179476,123545.0,0.8082546760217983,600171.SH,2020-11-13
黄河旋风,1408053.0,4900024.44,0.11,0.11501612216198456,0.0,0.14263085094589803,600172.SH,2020-11-13
卧龙地产,689582.0,3489284.92,0.09,0.0984531706549056,0.0,0.23513191828006003,600173.SH,2020-11-13
中国巨石,239855029.0,4132702149.67,6.84,6.848486992751217,3048942.0,11.924044420417005,600176.SH,2020-11-13
雅戈尔,93905265.0,667666434.15,2.02,2.028628314730616,-982758.0,3.5003108163236347,600177.SH,2020-11-13
*ST安通,557602.0,3178331.4,0.08,0.0810892998368501,0.0,0.09220670241666666,600179.SH,2020-11-13
瑞茂通,28459649.0,167627332.60999998,2.79,2.7998307889686767,-19354.0,7.6186259519775925,600180.SH,2020-11-13
生益科技,113137214.0,3228936087.56,4.94,4.940574976414079,-649497.0,10.244596924575955,600183.SH,2020-11-13
格力地产,63425042.0,624102413.28,3.07,3.07725514146648,-776451.0,5.22553703634512,600185.SH,2020-11-13
兖州煤业,29048672.0,274219463.68,0.98,0.9814140068877804,157444.0,4.193481943528879,600188.SH,2020-11-13
锦州港,268304.0,796862.88,0.01,0.015077624754624867,0.0,0.0625300995904822,600190.SH,2020-11-13
中牧股份,220032.0,2904422.4,0.02,0.02166499638575553,0.0,0.04301562641081732,600195.SH,2020-11-13
复星医药,30355151.0,1740260806.83,1.5,1.5094870365632118,-275489.0,2.8293601263099117,600196.SH,2020-11-13
伊力特,1620753.0,38022865.38,0.37,0.3729158074366055,-43600.0,0.6434432957727504,600197.SH,2020-11-13
江苏吴中,3015557.0,16253852.229999999,0.42,0.42330211599948275,0.0,0.5114641188031603,600200.SH,2020-11-13
生物股份,190143615.0,4240202614.5,16.88,16.883042185668092,1599057.0,19.296123201547143,600201.SH,2020-11-13
有研新材,12481082.0,192083851.98000002,1.48,1.4832337833034897,764551.0,2.2232883501574525,600206.SH,2020-11-13
新湖中宝,101269317.0,320011041.72,1.17,1.177800559589439,-1793068.0,2.74519364807784,600208.SH,2020-11-13
紫江企业,34981597.0,155318290.68,2.3,2.3063732486029385,256366.0,3.1358780384228853,600210.SH,2020-11-13
浙江医药,14770995.0,203987440.95000002,1.53,1.5304768308332697,-739662.0,2.4382473697659646,600216.SH,2020-11-13
南山铝业,388974718.0,1054121485.78,3.25,3.254887406411386,-28059155.0,6.17073268220453,600219.SH,2020-11-13
海航控股,120073296.0,193318006.56,0.73,0.7305504749974632,-4688941.0,1.1135258408608206,600221.SH,2020-11-13
鲁商发展,1647998.0,19808935.96,0.16,0.16464042806563248,61100.0,0.37471634756620525,600223.SH,2020-11-13
*ST瀚叶,531552.0,839852.16,0.02,0.02169681379877846,0.0,0.029348092898145134,600226.SH,2020-11-13
沧州大化,12226.0,120059.32,0.0,0.0029684591959789628,0.0,0.005522229711765715,600230.SH,2020-11-13
凌钢股份,732786.0,1670752.0799999998,0.02,0.026444031736370277,0.0,0.09994533657613591,600231.SH,2020-11-13
圆通速递,20788270.0,267752917.60000002,0.65,0.6583474068940093,11278.0,1.756205276610228,600233.SH,2020-11-13
桂冠电力,22836820.0,103679162.8,0.28,0.2897199369739116,-438170.0,1.5658462238821176,600236.SH,2020-11-13
ST椰岛,400.0,2284.0,0.0,8.988732129894908e-05,0.0,0.00016621436621101283,600238.SH,2020-11-13
云南城投,1495881.0,4502601.81,0.09,0.09316143711550931,0.0,0.16034351881265885,600239.SH,2020-11-13
延长化建,3171.0,13159.650000000001,0.0,0.0004828806078656417,0.0,0.001044813039503966,600248.SH,2020-11-13
冠农股份,56413.0,390377.96,0.0,0.007243375176937732,0.0,0.013037826823325509,600251.SH,2020-11-13
中恒集团,17731828.0,56919167.88,0.51,0.5102526986918254,-202653.0,0.703991093131999,600252.SH,2020-11-13
*ST梦舟,584897.0,965080.0499999999,0.03,0.03305261811941895,0.0,0.03739569160294587,600255.SH,2020-11-13
广汇能源,128740790.0,377210514.70000005,1.9,1.9061321464300027,-4202040.0,2.9801289901218464,600256.SH,2020-11-13
大湖股份,289937.0,1264125.32,0.06,0.06024825329999227,0.0,0.076986829128312,600257.SH,2020-11-13
首旅酒店,71106426.0,1508167295.46,7.26,7.263975668669288,981153.0,14.561252797420025,600258.SH,2020-11-13
广晟有色,306900.0,9249966.0,0.1,0.1016890889009189,0.0,0.1862152456381445,600259.SH,2020-11-13
凯乐科技,19189444.0,238141000.04,1.97,1.9730585413848125,129767.0,2.3494856507948363,600260.SH,2020-11-13
阳光照明,88857438.0,370535516.46,6.11,6.1192244822479624,-397380.0,10.588109614254753,600261.SH,2020-11-13
城建发展,1976595.0,11345655.3,0.08,0.08759415309543257,-99000.0,0.1506695375646036,600266.SH,2020-11-13
海正药业,721030.0,11759999.299999999,0.07,0.07467697787226368,0.0,0.12899744734334415,600267.SH,2020-11-13
国电南自,20400.0,143820.0,0.0,0.0032113521474722677,0.0,0.00645631502806826,600268.SH,2020-11-13
赣粤高速,1686928.0,5803032.32,0.07,0.07223271960251122,0.0,0.15311822383513876,600269.SH,2020-11-13
航天信息,30367621.0,421806255.69,1.63,1.6389693438032973,-256088.0,3.093773432878094,600271.SH,2020-11-13
嘉化能源,30281883.0,328861249.38,2.11,2.1135783799647805,-637279.0,3.1374276480274763,600273.SH,2020-11-13
恒瑞医药,617868564.0,52827762222.0,11.66,11.667279861978654,449854.0,19.188717916225723,600276.SH,2020-11-13
亿利洁能,17511318.0,56211330.78,0.63,0.6393465007402028,1162176.0,1.2574651960297922,600277.SH,2020-11-13
东方创业,7294.0,71408.26,0.0,0.001396671207086341,0.0,0.0038119635418455266,600278.SH,2020-11-13
*ST中商,149381.0,328638.2,0.01,0.013008487649585197,0.0,0.02957176131953043,600280.SH,2020-11-13
南钢股份,91853839.0,292095208.02000004,2.06,2.0654744876218216,-8000539.0,3.629745067924884,600282.SH,2020-11-13
浦东建设,6082305.0,39352513.35,0.62,0.6268763089329001,-97151.0,0.9950378419910947,600284.SH,2020-11-13
羚锐制药,13465981.0,125772262.53999999,2.37,2.3715688179872996,-480211.0,3.185905547221347,600285.SH,2020-11-13
*ST信通,88511.0,308018.27999999997,0.01,0.01564012231748604,0.0,0.020934057588513688,600289.SH,2020-11-13
*ST华仪,200.0,438.0,0.0,2.631913092976879e-05,0.0,3.805032067012383e-05,600290.SH,2020-11-13
西水股份,558088.0,3147616.32,0.05,0.05105719399813796,0.0,0.10371428540791752,600291.SH,2020-11-13
远达环保,880738.0,4659104.0200000005,0.11,0.11279699648915126,0.0,0.23656626178720383,600292.SH,2020-11-13
鄂尔多斯,5610297.0,52848997.74,0.91,0.9167151960784313,113214.0,2.9220296875,600295.SH,2020-11-13
广汇汽车,53757677.0,186001562.42,0.66,0.6628320210157409,-184700.0,1.4082828335805233,600297.SH,2020-11-13
安琪酵母,94458306.0,4496215365.6,11.46,11.462260692030103,416968.0,19.981448692348536,600298.SH,2020-11-13
安迪苏,8090530.0,106471374.8,0.3,0.30167143292899284,-473200.0,0.8351283364841674,600299.SH,2020-11-13
维维股份,1074981.0,4310673.81,0.06,0.06429312200956938,0.0,0.10569317594332503,600300.SH,2020-11-13
恒顺醋业,20102564.0,425973331.16,2.0,2.0043315318532327,-96185.0,3.619852085454657,600305.SH,2020-11-13
酒钢宏兴,1601708.0,2562732.8000000003,0.02,0.02557267439125473,0.0,0.05656234971849489,600307.SH,2020-11-13
万华化学,126504011.0,11119702566.900002,8.88,8.885228485923175,361643.0,8.885228485923175,600309.SH,2020-11-13
桂东电力,6522710.0,25373341.900000002,0.78,0.787981033493401,124763.0,1.5769545610669864,600310.SH,2020-11-13
平高电气,8021601.0,53022782.61,0.59,0.5911618416481069,56459.0,0.9934809496360903,600312.SH,2020-11-13
上海家化,12736001.0,508548519.93,1.89,1.8973601788265406,360402.0,3.7035171772957454,600315.SH,2020-11-13
洪都航空,263591.0,8374286.07,0.03,0.03675716996227794,0.0,0.07089547473795563,600316.SH,2020-11-13
营口港,295042.0,775960.46,0.0,0.004558053062448309,0.0,0.02099095018640601,600317.SH,2020-11-13
新力金融,13468.0,131582.36,0.0,0.002671112030684818,0.0,0.003826008431479435,600318.SH,2020-11-13
正源股份,134400.0,387072.0,0.0,0.008897421469001358,0.0,0.017267376755758977,600321.SH,2020-11-13
瀚蓝环境,18040450.0,447944373.49999994,2.35,2.354338658245597,-183240.0,4.314644994436137,600323.SH,2020-11-13
华发股份,35786163.0,226168550.16,1.69,1.6953745530269055,-2128650.0,2.3737878216261965,600325.SH,2020-11-13
西藏天路,13064038.0,103859102.10000001,1.42,1.4222833286472187,398258.0,1.80860913302177,600326.SH,2020-11-13
大东方,319061.0,1206050.5799999998,0.03,0.03606107437039473,0.0,0.06573192099818362,600327.SH,2020-11-13
中新药业,5393206.0,86884548.66,0.95,0.9530853972401865,-31657.0,2.2470516833144907,600329.SH,2020-11-13
白云山,16277202.0,497594065.14,1.15,1.1577855317709993,-213399.0,2.416500004663103,600332.SH,2020-11-13
长春燃气,5800.0,26970.000000000004,0.0,0.0009523329698114193,0.0,0.0023087351455980732,600333.SH,2020-11-13
国机汽车,7630660.0,46852252.4,0.74,0.7410301084528454,-1547704.0,1.7776019990948806,600335.SH,2020-11-13
美克家居,9756331.0,48391401.76,0.55,0.552211996551887,547299.0,0.6720077568499327,600337.SH,2020-11-13
西藏珠峰,6720409.0,60752497.35999999,0.73,0.7351054752215357,-39260.0,1.4697669449288135,600338.SH,2020-11-13
华夏幸福,141955123.0,1954722043.71,3.64,3.646087262513331,-1060696.0,5.197580328118797,600340.SH,2020-11-13
航天动力,664871.0,5850864.800000001,0.1,0.10417806123106753,0.0,0.1853217624924636,600343.SH,2020-11-13
长江通信,88192.0,1687112.96,0.04,0.04454141414141414,0.0,0.08457476925727851,600345.SH,2020-11-13
恒力石化,183299113.0,4298364199.849999,3.95,3.9572897482392446,-5273618.0,10.88207856870725,600346.SH,2020-11-13
阳泉煤业,28196586.0,141264895.85999998,1.17,1.1724152182952183,641900.0,2.814137936761179,600348.SH,2020-11-13
山东高速,23411857.0,149133529.09,0.48,0.4866150470771434,164369.0,2.0236783359646067,600350.SH,2020-11-13
亚宝药业,797372.0,4265940.199999999,0.1,0.10355480210160982,0.0,0.14838620023299795,600351.SH,2020-11-13
浙江龙盛,70958778.0,1001937945.3599999,2.18,2.181110967265418,-10786.0,2.905195647573659,600352.SH,2020-11-13
旭光电子,2000.0,10960.0,0.0,0.00036783638637534027,0.0,0.0006454337633088281,600353.SH,2020-11-13
江西铜业,26929946.0,428724740.32,1.29,1.2976739995007969,131926.0,3.096220700939668,600362.SH,2020-11-13
联创光电,13659855.0,382612538.55,3.08,3.080173876082568,-1072477.0,3.9060001311126054,600363.SH,2020-11-13
宁波韵升,21381652.0,138766921.48000002,2.16,2.161698048064991,1380570.0,3.223330915820925,600366.SH,2020-11-13
五洲交通,11992641.0,44612624.52,1.06,1.065413943057635,374870.0,2.144045880015015,600368.SH,2020-11-13
西南证券,51233197.0,263850964.55,0.9,0.907567876450496,-676171.0,1.5149358165518443,600369.SH,2020-11-13
中航电子,23636145.0,382905549.0,1.22,1.2258049029628977,-361427.0,3.639361011023438,600372.SH,2020-11-13
中文传媒,106951581.0,1223526086.6399999,7.89,7.892734452290358,-13167.0,17.83945517311174,600373.SH,2020-11-13
华菱星马,74101.0,583915.88,0.01,0.013333738870259284,0.0,0.016723098840925474,600375.SH,2020-11-13
首开股份,31321140.0,196696759.20000002,1.21,1.2142022806802883,-420300.0,2.5646433140384195,600376.SH,2020-11-13
宁沪高速,12744345.0,119541956.10000001,0.33,0.33539808099713914,242437.0,2.722400706887327,600377.SH,2020-11-13
昊华科技,3692314.0,78240133.66000001,1.03,1.035328999547012,119308.0,2.045392280410912,600378.SH,2020-11-13
健康元,107416858.0,1569360295.3799999,5.5,5.506333188098308,-1718070.0,9.961420761233757,600380.SH,2020-11-13
青海春天,100.0,520.0,0.0,1.7034012499227913e-05,0.0,3.5400397845955175e-05,600381.SH,2020-11-13
广东明珠,5746.0,28672.54,0.0,0.0007283247201160974,0.0,0.001335960781771513,600382.SH,2020-11-13
金地集团,103387421.0,1436051277.69,2.29,2.290076578518148,1065584.0,2.4835993417817606,600383.SH,2020-11-13
北巴传媒,497355.0,1884975.45,0.06,0.06167596726190476,0.0,0.13705770502645503,600386.SH,2020-11-13
海越能源,2542068.0,16955593.56,0.65,0.654966221961136,-26878.0,0.8525053797200693,600387.SH,2020-11-13
龙净环保,16599531.0,171473155.23,1.55,1.5527332584024829,-643983.0,2.3290350296583,600388.SH,2020-11-13
江山股份,50.0,973.5,0.0,1.6835016835016834e-05,0.0,4.1035672079939325e-05,600389.SH,2020-11-13
航发科技,517550.0,11458557.0,0.15,0.1567718754326997,0.0,0.2450264878107288,600391.SH,2020-11-13
盛和资源,18163098.0,135859973.04000002,1.03,1.0348358479084885,1218080.0,1.549152565664609,600392.SH,2020-11-13
粤泰股份,2190338.0,6242463.3,0.22,0.2216480159990034,0.0,0.24117205572863534,600393.SH,2020-11-13
盘江股份,11176385.0,76558237.25,0.67,0.675289111076381,-1382335.0,2.226244644607982,600395.SH,2020-11-13
金山股份,132900.0,368133.0,0.0,0.009024199417418737,0.0,0.021655396588867348,600396.SH,2020-11-13
安源煤业,490183.0,1460745.34,0.04,0.04951544086914827,0.0,0.08163270512895257,600397.SH,2020-11-13
海澜之家,33633656.0,231735889.84,0.77,0.7786308145696914,-47750.0,2.7854787774388563,600398.SH,2020-11-13
ST抚钢,58637.0,610411.17,0.0,0.002973327924547437,0.0,0.0046087440181667,600399.SH,2020-11-13
红豆股份,1067133.0,3446839.59,0.04,0.04212494180692874,0.0,0.08804042358583719,600400.SH,2020-11-13
大有能源,62159.0,224393.99,0.0,0.0025999112246532508,0.0,0.019224750634101458,600403.SH,2020-11-13
动力源,91570.0,510044.9,0.01,0.016550526565205545,0.0,0.0186444986096166,600405.SH,2020-11-13
国电南瑞,505248308.0,11923860068.800001,17.21,17.215186164580146,233826.0,26.06166098427965,600406.SH,2020-11-13
三友化工,21647484.0,180756491.4,1.04,1.0486346689497117,-2643983.0,1.9160786324909034,600409.SH,2020-11-13
华胜天成,1662773.0,16744124.110000001,0.15,0.15133406268713792,-178200.0,0.16336656122124482,600410.SH,2020-11-13
小商品城,6865835.0,36114292.1,0.12,0.1261356760546473,-558200.0,0.304125245460574,600415.SH,2020-11-13
*ST湘电,358982.0,5406268.92,0.03,0.037954004259678355,0.0,0.05710534234665622,600416.SH,2020-11-13
江淮汽车,3108323.0,27291075.939999998,0.16,0.16417382913733286,-272100.0,0.24200396228318882,600418.SH,2020-11-13
现代制药,5918346.0,60071211.9,0.57,0.576298533216292,-206600.0,1.6730690183564687,600420.SH,2020-11-13
昆药集团,10863149.0,101570443.14999999,1.43,1.4343004807782416,-260000.0,2.36599723149233,600422.SH,2020-11-13
青松建化,35373.0,142199.46,0.0,0.002565510178755376,0.0,0.003627035067310729,600425.SH,2020-11-13
华鲁恒升,46102179.0,1581304739.6999998,2.84,2.8452343728182488,4453932.0,4.203774825412239,600426.SH,2020-11-13
中远海特,984649.0,3682587.2600000002,0.04,0.04586908188802919,0.0,0.09348698664286695,600428.SH,2020-11-13
冠豪高新,690139.0,2374078.16,0.05,0.05428542568250703,0.0,0.08253332010180087,600433.SH,2020-11-13
北方导航,1333695.0,11016320.7,0.08,0.08955060027395052,-125400.0,0.1434982523962641,600435.SH,2020-11-13
片仔癀,21148698.0,4709815044.599999,3.5,3.505402738304117,259371.0,8.431027920627274,600436.SH,2020-11-13
通威股份,144890069.0,4480000933.4800005,3.37,3.3790798869619794,2649989.0,6.328643742996282,600438.SH,2020-11-13
瑞贝卡,14826766.0,43294156.72,1.3,1.3098018292532103,532140.0,1.975724014372161,600439.SH,2020-11-13
金证股份,13422689.0,241876855.78,1.56,1.5692659061907932,223322.0,2.53243054032796,600446.SH,2020-11-13
宁夏建材,400839.0,6245071.62,0.08,0.08382578245333282,0.0,0.15984471814932116,600449.SH,2020-11-13
涪陵电力,3294827.0,57791265.58,0.75,0.7504616891399417,-23380.0,1.5519444133751417,600452.SH,2020-11-13
时代新材,214236.0,1617481.8,0.02,0.02668616008473323,0.0,0.05448226684559617,600458.SH,2020-11-13
贵研铂业,4252665.0,99469834.35000001,0.97,0.9715757749747926,511564.0,1.6097386861639789,600459.SH,2020-11-13
士兰微,13736608.0,217862602.88,1.04,1.0469483943000255,-304826.0,1.771106668509657,600460.SH,2020-11-13
蓝光发展,44038878.0,218873223.66,1.45,1.4510671312965366,-8257006.0,3.480541287655451,600466.SH,2020-11-13
好当家,38300.0,104176.00000000001,0.0,0.0026215023491289392,0.0,0.004461430163927831,600467.SH,2020-11-13
百利电气,673987.0,3390154.6100000003,0.06,0.06007576263119188,0.0,0.13702941012422004,600468.SH,2020-11-13
风神股份,300.0,1542.0,0.0,5.3341562442854514e-05,0.0,9.624588189536939e-05,600469.SH,2020-11-13
*ST六化,100.0,415.00000000000006,0.0,1.9171779141104296e-05,0.0,2.5731530956925587e-05,600470.SH,2020-11-13
杭萧钢构,7289166.0,30250038.900000002,0.33,0.3384654389353394,-32056.0,0.5907067333916411,600477.SH,2020-11-13
科力远,22029.0,98249.34,0.0,0.0013732664659226507,0.0,0.0019202009966928402,600478.SH,2020-11-13
千金药业,393122.0,3506648.2399999998,0.09,0.09393436432288917,0.0,0.13142355561551838,600479.SH,2020-11-13
凌云股份,584532.0,5453683.56,0.07,0.07656338754268868,0.0,0.14270601982287814,600480.SH,2020-11-13
双良节能,1886619.0,7074821.25,0.11,0.11593868589836369,0.0,0.2425184106589915,600481.SH,2020-11-13
中国动力,2109008.0,35642235.199999996,0.24,0.33273336954007693,-27450.0,0.33273336954007693,600482.SH,2020-11-13
福能股份,6730453.0,51420660.919999994,0.43,0.43370908020495974,-18200.0,1.564210758523131,600483.SH,2020-11-13
*ST信威,628734.0,873940.2599999999,0.03,0.03317857446253292,0.0,0.03317857446253292,600485.SH,2020-11-13
扬农化工,8359435.0,894459545.0,2.69,2.697471598375144,-716898.0,4.651074299412959,600486.SH,2020-11-13
亨通光电,31492698.0,472390470.0,1.65,1.6530532396607969,-233909.0,2.3812395803843462,600487.SH,2020-11-13
天药股份,2830.0,14121.7,0.0,0.0002867096489885293,0.0,0.0005304157552941645,600488.SH,2020-11-13
中金黄金,62587647.0,590201511.21,1.81,1.8135369176133902,480410.0,3.6516148125657955,600489.SH,2020-11-13
鹏欣资源,3327517.0,12810940.450000001,0.19,0.19821937328199782,0.0,0.235980853694272,600490.SH,2020-11-13
龙元建设,10505526.0,66394924.32,0.68,0.68674432877847,888279.0,1.1778880656599187,600491.SH,2020-11-13
晋西车轴,701298.0,2749088.16,0.05,0.0580452979844776,0.0,0.08413540145402272,600495.SH,2020-11-13
精工钢构,1356225.0,7445675.25,0.08,0.08978975205455982,0.0,0.10650628174909677,600496.SH,2020-11-13
驰宏锌锗,4334686.0,18075640.62,0.1,0.10057513688097132,0.0,0.1896606333881413,600497.SH,2020-11-13
烽火通信,21839290.0,542051177.8,1.96,1.9608596053374368,34815.0,3.5243801971794095,600498.SH,2020-11-13
科达制造,2313043.0,10871302.1,0.16,0.16387541391924745,-79700.0,0.23596140223910944,600499.SH,2020-11-13
中化国际,16512491.0,86360327.93,0.6,0.6097858324191323,82141.0,1.3657625722377962,600500.SH,2020-11-13
航天晨光,676561.0,6542344.87,0.16,0.16059514303428854,0.0,0.302184787064109,600501.SH,2020-11-13
安徽建工,9772541.0,39187889.41,0.56,0.5677879718106809,-134800.0,0.8389202209695175,600502.SH,2020-11-13
华丽家族,1454149.0,5438517.260000001,0.09,0.09075442023603718,0.0,0.10399629542220028,600503.SH,2020-11-13
方大特钢,96816384.0,701918784.0,4.49,4.490659522986584,-6879311.0,6.338126688039333,600507.SH,2020-11-13
上海能源,100.0,888.0000000000001,0.0,1.3836655514322322e-05,0.0,3.6828795162134115e-05,600508.SH,2020-11-13
天富能源,9425.0,35343.75,0.0,0.0008185580230277646,0.0,0.0013616321730708836,600509.SH,2020-11-13
黑牡丹,825687.0,6440358.6,0.07,0.07885502082296686,0.0,0.2306552387734561,600510.SH,2020-11-13
国药股份,14772719.0,642908730.88,2.66,2.669705334537411,108400.0,4.3237911440897285,600511.SH,2020-11-13
联环药业,48781.0,501956.48999999993,0.01,0.017088782110128462,0.0,0.02716276507827608,600513.SH,2020-11-13
方大炭素,61386824.0,410063984.32,1.61,1.6129086163184758,-707334.0,2.6905671318066324,600516.SH,2020-11-13
国网英大,1169114.0,7529094.16,0.08,0.08620717732513258,0.0,0.18762818206769466,600517.SH,2020-11-13
ST康美,1408409.0,4351983.81,0.03,0.031945499087650854,-500.0,0.05186105254068723,600518.SH,2020-11-13
贵州茅台,101562633.0,173164289265.0,8.08,8.084923648170694,-246960.0,20.31846946786078,600519.SH,2020-11-13
华海药业,24996328.0,818379778.72,1.71,1.7184236022585402,132193.0,2.9805107180947448,600521.SH,2020-11-13
中天科技,59508735.0,640313988.6,1.94,1.9408312255235853,-563108.0,2.589431557528518,600522.SH,2020-11-13
贵航股份,9280.0,147180.8,0.0,0.00229677603429047,0.0,0.004841829230561334,600523.SH,2020-11-13
长园集团,2424554.0,15104971.420000002,0.18,0.1856792876083156,0.0,0.29254808186697,600525.SH,2020-11-13
菲达环保,1365321.0,7318120.5600000005,0.24,0.2494171259100982,0.0,0.44005424912303304,600526.SH,2020-11-13
江南高纤,3481754.0,9574823.5,0.2,0.2010528125435182,0.0,0.2867319310478155,600527.SH,2020-11-13
中铁工业,2653172.0,24276523.8,0.11,0.11942878186270596,-184700.0,0.25795377258802166,600528.SH,2020-11-13
山东药玻,22126356.0,1008076779.36,3.71,3.7189168844139044,352825.0,4.750522700989527,600529.SH,2020-11-13
豫光金铅,6810262.0,36979722.66,0.62,0.6246556305557208,-238029.0,0.9837285638210125,600531.SH,2020-11-13
宏达矿业,37251.0,453717.18,0.0,0.007218266696730021,0.0,0.0106600554310291,600532.SH,2020-11-13
天士力,4667509.0,80187804.62,0.3,0.30856172435908863,-100.0,0.5926953159965523,600535.SH,2020-11-13
中国软件,8504844.0,613369349.2800001,1.71,1.7196692330155972,134616.0,2.456561136756867,600536.SH,2020-11-13
亿晶光电,632011.0,2515403.78,0.05,0.053726018674084185,0.0,0.08017744644793541,600537.SH,2020-11-13
卓郎智能,12503545.0,57016165.199999996,0.65,0.659673909221035,-217732.0,1.2433255850899505,600545.SH,2020-11-13
山煤国际,12098.0,108640.04000000001,0.0,0.0006102530974531422,0.0,0.001542227120624054,600546.SH,2020-11-13
山东黄金,71683648.0,1752665193.6,2.17,2.1785408561260797,304582.0,4.477660447931325,600547.SH,2020-11-13
深高速,5031729.0,44681753.52,0.35,0.35106629284949,-18300.0,1.3709296192733489,600548.SH,2020-11-13
厦门钨业,20584028.0,305261135.24,1.46,1.4639652665751666,-672354.0,2.8370776445264916,600549.SH,2020-11-13
时代出版,247978.0,1981344.22,0.04,0.049024436294700456,0.0,0.1391566325131965,600551.SH,2020-11-13
凯盛科技,1705654.0,11018524.84,0.22,0.22328704270561878,0.0,0.306792331945413,600552.SH,2020-11-13
康缘药业,4421694.0,55536476.64,0.74,0.7457978441874203,-134435.0,1.2020902746254631,600557.SH,2020-11-13
老白干酒,10339620.0,170293541.39999998,1.17,1.1793479258593813,-817241.0,1.7046287032540166,600559.SH,2020-11-13
江西长运,11900.0,60095.0,0.0,0.005019741504403874,0.0,0.006943344473783673,600561.SH,2020-11-13
国睿科技,496435.0,8325214.95,0.07,0.07976772338235219,0.0,0.14153617332841928,600562.SH,2020-11-13
法拉电子,5251423.0,540844054.77,2.33,2.333965777777778,-273271.0,4.541391631998934,600563.SH,2020-11-13
迪马股份,37401968.0,111831884.32000001,1.55,1.5568738439977041,-4042024.0,2.816570198326887,600565.SH,2020-11-13
济川药业,16206213.0,359777928.59999996,1.98,1.9886695281910791,63465.0,6.448140135890918,600566.SH,2020-11-13
山鹰国际,65289816.0,212844800.16,1.42,1.4207058416437346,2920190.0,2.128692407644425,600567.SH,2020-11-13
*ST中珠,520541.0,843276.42,0.03,0.03326250483747614,0.0,0.054273809302980355,600568.SH,2020-11-13
恒生电子,63727543.0,5650721237.81,6.1,6.103640201376593,92049.0,7.698902607842921,600570.SH,2020-11-13
信雅达,693149.0,5836314.58,0.16,0.1609314098893679,0.0,0.21104238112537008,600571.SH,2020-11-13
康恩贝,28352429.0,144030339.32,1.06,1.0656490921219994,230382.0,1.5952969713896623,600572.SH,2020-11-13
精达股份,17572748.0,57462885.96,0.91,0.9145779392244808,-562512.0,1.1955177443814888,600577.SH,2020-11-13
京能电力,4900661.0,14652976.39,0.07,0.07263752606885798,0.0,0.2642506501232699,600578.SH,2020-11-13
卧龙电驱,18864914.0,241093600.92,1.44,1.4437954399376347,-352553.0,2.2324058338851325,600580.SH,2020-11-13
天地科技,144379935.0,454796795.25,3.48,3.488627132767166,-777074.0,9.767814625526858,600582.SH,2020-11-13
海油工程,80567157.0,354495490.8,1.82,1.8222278157817147,963650.0,4.051023451794517,600583.SH,2020-11-13
长电科技,2559261.0,110278556.49000001,0.21,0.21168556676283373,0.0,0.2432888330683145,600584.SH,2020-11-13
海螺水泥,392583243.0,21584226700.14,9.81,9.815310894895418,-2114332.0,18.957749150521014,600585.SH,2020-11-13
金晶科技,2876129.0,13258954.690000001,0.2,0.20130104915416758,0.0,0.2971558761309918,600586.SH,2020-11-13
新华医疗,7588247.0,120501362.36,1.88,1.8807618080609327,-38729.0,2.648426914588213,600587.SH,2020-11-13
用友网络,103606392.0,4934772450.96,3.18,3.1874496304813342,492282.0,6.370080984323674,600588.SH,2020-11-13
广东榕泰,101.0,376.73,0.0,1.4345912718293782e-05,0.0,2.676226798859163e-05,600589.SH,2020-11-13
益佰制药,809311.0,4961076.43,0.1,0.102195100207418,-100.0,0.1334462240396209,600594.SH,2020-11-13
新安股份,4747539.0,58537155.87,0.67,0.6783500683766251,-4310528.0,0.8641572412732152,600596.SH,2020-11-13
光明乳业,12346611.0,191619402.72,1.0,1.008461221923879,-52206.0,2.0849248441630843,600597.SH,2020-11-13
北大荒,24019407.0,409290695.28,1.35,1.3511660270442984,118493.0,3.7682360693705648,600598.SH,2020-11-13
青岛啤酒,14053856.0,1193875067.2,2.01,2.01948282900175,-266004.0,4.83313175131785,600600.SH,2020-11-13
方正科技,1715472.0,6861888.0,0.07,0.07815749577353538,0.0,0.08941466177410562,600601.SH,2020-11-13
